cargo,org_politica,persona_juridica,fin_departamento,fin_municipio,campana,tipo,cont_n_contratista,cont_tot_contratista,aportes_n,aportes_tot,aportes_cand_n
NA,NA,Persona Natural,TOLIMA,IBAGUE,Regionales 2015,Financiador,16,267979500,1,6e6,1
Concejo,PARTIDO ALIANZA SOCIAL INDEPENDIENTE ASI,Persona Natural,TOLIMA,IBAGUE,Regionales 2015,Candidato|Financiador,12,101390785,2,78e4,1
Concejo,LERIDA CENTRO DE DESARROLLO REGIONAL - FIRMES POR LERIDA,Persona Natural,TOLIMA,LERIDA,Regionales 2015,Candidato|Financiador,5,22055e3,1,550400,1
Concejo,FIRME POR IBAGUE,Persona Natural,TOLIMA,IBAGUE,Regionales 2015,Candidato|Financiador,25,15202e4,1,222e4,1
Asamblea,MOVIMIENTO MIRA,Persona Natural,NA,NA,Regionales 2015,Candidato,3,1678e4,NA,NA,NA
Asamblea,PARTIDO LIBERAL COLOMBIANO,Persona Natural,TOLIMA,IBAGUE,Regionales 2015,Candidato|Financiador,2,50966667,1,44e4,1
Concejo,PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U,Persona Natural,TOLIMA,IBAGUE,Regionales 2015,Candidato|Financiador,3,20123075,1,5e4,1
Concejo,MOVIMIENTO AUTORIDADES INDIGENAS DE COLOMBIA AICO,Persona Natural,TOLIMA,IBAGUE,Regionales 2015,Candidato|Financiador,2,254e5,1,1e5,1
NA,NA,Persona Natural,TOLIMA,IBAGUE,Regionales 2015,Financiador,7,50527031,1,173e3,1
NA,NA,Persona Natural,TOLIMA,IBAGUE,Regionales 2015,Financiador,9,277813333,1,1e7,1
Concejo,PARTIDO CONSERVADOR COLOMBIANO,Persona Natural,TOLIMA,MARIQUITA,Regionales 2015,Candidato|Financiador,3,20047950,1,25e4,1
Concejo,CENTRO DEMOCRATICO,Persona Natural,CUNDINAMARCA,AGUA DE DIOS,Regionales 2015,Candidato|Financiador,2,5706302,1,1e5,1
Concejo,PARTIDO CONSERVADOR COLOMBIANO,Persona Natural,TOLIMA,PURIFICACION,Regionales 2015,Candidato|Financiador,4,66071759,1,805e3,1
Concejo,PARTIDO LIBERAL COLOMBIANO,Persona Natural,TOLIMA,PURIFICACION,Regionales 2015,Candidato|Financiador,24,1182352387,1,86e4,1
Concejo,PARTIDO LIBERAL COLOMBIANO,Persona Natural,TOLIMA,PURIFICACION,Regionales 2015,Candidato|Financiador,5,958e4,1,35e4,1
Concejo,PARTIDO ALIANZA VERDE,Persona Natural,TOLIMA,PURIFICACION,Regionales 2015,Candidato|Financiador,4,2315e4,1,15e4,1
Concejo,CENTRO DEMOCRATICO,Persona Natural,TOLIMA,FRESNO,Regionales 2015,Candidato|Financiador,6,14890333,1,12e4,1
Concejo,PARTIDO CAMBIO RADICAL,Persona Natural,CUNDINAMARCA,NILO,Regionales 2015,Candidato|Financiador,5,3575e4,1,57e3,1
Concejo,PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U,Persona Natural,TOLIMA,MELGAR,Regionales 2015,Candidato|Financiador,8,56012866,1,8e5,1
Concejo,PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U,Persona Natural,TOLIMA,MELGAR,Regionales 2015,Candidato|Financiador,3,96e5,1,5e5,1
NA,NA,Persona Natural,TOLIMA,CHAPARRAL,Regionales 2015,Financiador,3,54e6,1,8e6,1
NA,NA,Persona Natural,ARAUCA,CRAVO NORTE,Regionales 2015,Financiador,6,3475e5,1,8e6,1
Concejo,PARTIDO CAMBIO RADICAL,Persona Natural,BOYACA,TIPACOQUE,Regionales 2015,Candidato|Financiador,2,801e4,1,1e5,1
NA,NA,Persona Natural,SUCRE,SINCELEJO,Regionales 2015,Financiador,2,25e5,1,3e6,1
Concejo,PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U,Persona Natural,CORDOBA,CHINU,Regionales 2015,Candidato|Financiador,2,33335e3,1,4e6,1
Alcaldía,PARTIDO OPCION CIUDADANA,Persona Natural,CORDOBA,CHINU,Regionales 2015,Candidato|Financiador,2,28839330,3,3e6,1
Concejo,PARTIDO ALIANZA VERDE,Persona Natural,VALLE,PALMIRA,Regionales 2015,Candidato|Financiador,2,56e6,1,3e6,1
Concejo,CENTRO DEMOCRATICO,Persona Natural,VALLE,FLORIDA,Regionales 2015,Candidato|Financiador,5,55454430,1,35e5,1
Concejo,PARTIDO LIBERAL COLOMBIANO,Persona Natural,VALLE,PALMIRA,Regionales 2015,Candidato|Financiador,4,2033e5,1,15e6,1
Concejo,PARTIDO CONSERVADOR COLOMBIANO,Persona Natural,SANTANDER,GUAVATA,Regionales 2015,Candidato|Financiador,3,13257e3,1,1e5,1
Concejo,PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U,Persona Natural,NORTE DE SANTANDER,EL ZULIA,Regionales 2015,Candidato|Financiador,5,3925e4,1,22e5,1
Concejo,PARTIDO LIBERAL COLOMBIANO,Persona Natural,SANTANDER,SABANA DE TORRES,Regionales 2015,Candidato|Financiador,6,3195e4,1,2e6,1
Concejo,PARTIDO CAMBIO RADICAL,Persona Natural,VALLE,EL CERRITO,Regionales 2015,Candidato|Financiador,3,46838800,1,134e4,1
Concejo,PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U,Persona Natural,VALLE,EL CERRITO,Regionales 2015,Candidato|Financiador,6,3e7,1,125e4,1
Concejo,CENTRO DEMOCRATICO,Persona Natural,CUNDINAMARCA,CARMEN DE CARUPA,Regionales 2015,Candidato|Financiador,4,26008e3,1,2e5,1
NA,NA,Persona Natural,VALLE,EL CERRITO,Regionales 2015,Financiador,2,14804674,1,1e6,1
NA,NA,Persona Natural,VALLE,ROLDANILLO,Regionales 2015,Financiador,7,29704300,1,1e6,1
Concejo,PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U,Persona Natural,VALLE,ZARZAL,Regionales 2015,Candidato|Financiador,2,9538e3,1,155e4,1
Concejo,MOVIMIENTO ALTERNATIVO INDIGENA Y SOCIAL MAIS,Persona Natural,VALLE,TULUA,Regionales 2015,Candidato|Financiador,4,73852e3,1,3442e3,1
Concejo,PARTIDO CONSERVADOR COLOMBIANO,Persona Natural,VALLE,TULUA,Regionales 2015,Candidato|Financiador,5,66312800,1,3e6,1
NA,NA,Persona Natural,VALLE,CALI,Regionales 2015,Financiador,2,9542e4,1,9e6,1
Concejo,PARTIDO CAMBIO RADICAL,Persona Natural,VALLE,ROLDANILLO,Regionales 2015,Candidato|Financiador,2,375e5,2,3384e3,1
Concejo,PARTIDO LIBERAL COLOMBIANO,Persona Natural,NARIÑO,MAGUI (PAYAN),Regionales 2015,Candidato|Financiador,3,6779250,1,12e4,1
NA,NA,Persona Natural,VALLE,BUENAVENTURA,Regionales 2015,Financiador,2,456e5,1,1e6,1
Concejo,PARTIDO LIBERAL COLOMBIANO,Persona Natural,VALLE,PALMIRA,Regionales 2015,Candidato|Financiador,3,31e6,1,449e4,1
NA,NA,Persona Natural,VALLE,PALMIRA,Regionales 2015,Financiador,4,4599e4,1,38e5,1
Concejo,PARTIDO ALIANZA SOCIAL INDEPENDIENTE ASI,Persona Natural,VALLE,EL CERRITO,Regionales 2015,Candidato|Financiador,3,272e5,1,384e3,1
Concejo,PARTIDO ALIANZA VERDE,Persona Natural,CAUCA,SANTANDER DE QUILICHAO,Regionales 2015,Candidato|Financiador,3,135e5,1,75e4,1
Concejo,PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U,Persona Natural,VALLE,BUENAVENTURA,Regionales 2015,Candidato|Financiador,3,66e6,2,12e6,1
NA,NA,Persona Natural,VALLE,CALI,Regionales 2015,Financiador,2,41e6,1,42e6,1
NA,NA,Persona Natural,NARIÑO,TUMACO,Regionales 2015,Financiador,2,3e7,1,2e6,1
Concejo,PARTIDO CONSERVADOR COLOMBIANO,Persona Natural,NARIÑO,CORDOBA,Regionales 2015,Candidato|Financiador,5,13605159,1,35e4,1
Concejo,PARTIDO CAMBIO RADICAL,Persona Natural,VALLE,ROLDANILLO,Regionales 2015,Candidato|Financiador,6,34581289,1,12e4,1
Alcaldía,PARTIDO CAMBIO RADICAL,Persona Natural,VALLE,ROLDANILLO,Regionales 2015,Candidato|Financiador,4,189457345,3,73e5,1
Concejo,PARTIDO CAMBIO RADICAL,Persona Natural,VALLE,ROLDANILLO,Regionales 2015,Candidato|Financiador,4,6051e4,1,12e4,1
Concejo,PARTIDO CAMBIO RADICAL,Persona Natural,VALLE,CANDELARIA,Regionales 2015,Candidato|Financiador,5,8605e4,1,148e4,1
Concejo,PARTIDO LIBERAL COLOMBIANO,Persona Natural,VALLE,CANDELARIA,Regionales 2015,Candidato|Financiador,2,159e5,2,6335300,1
NA,NA,Persona Natural,VALLE,CANDELARIA,Regionales 2015,Financiador,23,1220508094,1,28e5,1
NA,NA,Persona Natural,VALLE,CANDELARIA,Regionales 2015,Financiador,4,15843333,1,4755e3,1
Concejo,PARTIDO OPCION CIUDADANA,Persona Natural,VALLE,CANDELARIA,Regionales 2015,Candidato|Financiador,2,24e6,1,861200,1
NA,NA,Persona Natural,VALLE,FLORIDA,Regionales 2015,Financiador,4,477e5,1,3e6,1
Concejo,PARTIDO LIBERAL COLOMBIANO,Persona Natural,VALLE,PRADERA,Regionales 2015,Candidato|Financiador,5,255e5,1,18e5,1
Alcaldía,PARTIDO CONSERVADOR COLOMBIANO,Persona Natural,VALLE,CAICEDONIA,Regionales 2015,Candidato|Financiador,10,10531e4,28,11007498,14
NA,NA,Persona Natural,VALLE,CALIMA (DARIEN),Regionales 2015,Financiador,8,53476e3,1,3e5,1
NA,NA,Persona Natural,VALLE,DAGUA,Regionales 2015,Financiador,2,185e5,1,5e6,1
Concejo,PARTIDO ALIANZA SOCIAL INDEPENDIENTE ASI,Persona Natural,VALLE,DAGUA,Regionales 2015,Candidato|Financiador,2,151e5,1,15e4,1
NA,NA,Persona Natural,VALLE,BUENAVENTURA,Regionales 2015,Financiador,2,10204824,1,1149320,1
Concejo,PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U,Persona Natural,VALLE,CALI,Regionales 2015,Candidato|Financiador,2,101287557,1,24e6,1
NA,NA,Persona Natural,VALLE,CALI,Regionales 2015,Financiador,7,166835814,1,3e7,1
NA,NA,Persona Natural,VALLE,CANDELARIA,Regionales 2015,Financiador,4,50906e3,1,7168800,1
Concejo,PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U,Persona Natural,VALLE,CANDELARIA,Regionales 2015,Candidato|Financiador,4,392e5,1,16e5,1
NA,NA,Persona Natural,VALLE,CANDELARIA,Regionales 2015,Financiador,9,4317e4,1,3e6,1
Alcaldía,CENTRO DEMOCRATICO,Persona Natural,ANTIOQUIA,PUERTO TRIUNFO,Regionales 2015,Candidato|Financiador,4,348e5,1,5e6,1
Alcaldía,PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U,Persona Natural,VALLE,YUMBO,Regionales 2015,Candidato|Financiador,14,306323333,13,10324e3,13
NA,NA,Persona Natural,VALLE,YUMBO,Regionales 2015,Financiador,6,104170570,1,1e7,1
Concejo,PARTIDO CONSERVADOR COLOMBIANO,Persona Natural,VALLE,CALI,Regionales 2015,Candidato|Financiador,5,76723040,1,2422200,1
NA,NA,Persona Natural,VALLE,CALI,Regionales 2015,Financiador,5,39872e3,1,7191379,1
Concejo,PARTIDO POLO DEMOCRATICO ALTERNATIVO,Persona Natural,VALLE,CALI,Regionales 2015,Candidato|Financiador,7,8711e4,1,21e5,1
NA,NA,Persona Natural,VALLE,CALI,Regionales 2015,Financiador,13,250788150,1,5e6,1
Asamblea,PARTIDO CONSERVADOR COLOMBIANO,Persona Natural,TOLIMA,IBAGUE,Regionales 2015,Candidato|Financiador,13,179015978,1,7e5,1
NA,NA,Persona Natural,VALLE,CALI,Regionales 2015,Financiador,8,148494686,1,1e7,1
NA,NA,Persona Natural,VALLE,CALI,Regionales 2015,Financiador,2,325e5,1,7e6,1
NA,NA,Persona Natural,VALLE,CALI,Regionales 2015,Financiador,12,17418e4,1,75e5,1
NA,NA,Persona Natural,VALLE,EL DOVIO,Regionales 2015,Financiador,2,11352e3,1,45e5,1
NA,NA,Persona Natural,VALLE,CALI,Regionales 2015,Financiador,11,21096e4,1,7e6,1
Concejo,PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U,Persona Natural,AMAZONAS,LETICIA,Regionales 2015,Candidato|Financiador,6,27043380,1,1016e3,1
NA,NA,Persona Natural,BOYACA,SORACA,Regionales 2015,Financiador,3,239386530,1,1e7,1
NA,NA,Persona Natural,BOYACA,TUNJA,Regionales 2015,Financiador,2,2635e4,1,15e5,1
Alcaldía,ALIANZA SOCIAL INDEPENDIENTE ASI - OPCION CIUDADANA,Persona Natural,BOYACA,SOGAMOSO,Regionales 2015,Candidato|Financiador,2,31e6,2,11565190,1
Concejo,PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U,Persona Natural,BOYACA,TUNJA,Regionales 2015,Candidato|Financiador,2,66e5,1,778e3,1
Concejo,CENTRO DEMOCRATICO,Persona Natural,BOYACA,TUNJA,Regionales 2015,Candidato|Financiador,2,32e6,1,585e4,1
Alcaldía,PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U,Persona Natural,SANTANDER,SABANA DE TORRES,Regionales 2015,Candidato|Financiador,8,1382e5,1,39623883,1
Alcaldía,PARTIDO LIBERAL COLOMBIANO - PARTIDO ALIANZA VERDE,Persona Natural,BOYACA,TUNJA,Regionales 2015,Candidato|Financiador,2,932e5,1,55e6,1
Concejo,PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U,Persona Natural,BOYACA,TUNJA,Regionales 2015,Candidato|Financiador,3,66998274,1,1e5,1
Concejo,PARTIDO ALIANZA SOCIAL INDEPENDIENTE ASI,Persona Natural,BOYACA,TUNJA,Regionales 2015,Candidato|Financiador,19,41902e4,1,106e4,1
NA,NA,Persona Natural,BOYACA,TUNJA,Regionales 2015,Financiador,46,2005144040,1,25e7,1
Concejo,PARTIDO ALIANZA VERDE,Persona Natural,BOYACA,DUITAMA,Regionales 2015,Candidato|Financiador,4,11004e4,1,308500,1
Alcaldía,PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U,Persona Natural,BOYACA,SOTAQUIRA,Regionales 2015,Candidato|Financiador,2,339e5,1,10945010,1
Concejo,PARTIDO CONSERVADOR COLOMBIANO,Persona Natural,BOYACA,TUNJA,Regionales 2015,Candidato|Financiador,2,3325e4,2,7006400,1
NA,NA,Persona Natural,BOYACA,TUNJA,Regionales 2015,Financiador,4,24984560,1,9e6,1
Concejo,CENTRO DEMOCRATICO,Persona Natural,BOYACA,TUNJA,Regionales 2015,Candidato|Financiador,2,30118e3,1,7374790,1
Asamblea,PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U,Persona Natural,TOLIMA,IBAGUE,Regionales 2015,Candidato|Financiador,3,188108404,1,434e4,1
Alcaldía,PARTIDO ALIANZA VERDE,Persona Natural,BOYACA,TIBASOSA,Regionales 2015,Candidato|Financiador,6,745e5,1,6e6,1
Concejo,PARTIDO CONSERVADOR COLOMBIANO,Persona Natural,BOYACA,TUNJA,Regionales 2015,Candidato|Financiador,5,20536024,3,7594281,1
Alcaldía,PARTIDO LIBERAL COLOMBIANO,Persona Natural,BOYACA,SOTAQUIRA,Regionales 2015,Candidato|Financiador,3,45951e3,1,51e5,1
NA,NA,Persona Natural,BOYACA,TUNJA,Regionales 2015,Financiador,5,82452947,2,6e6,2
Concejo,PARTIDO OPCION CIUDADANA,Persona Natural,BOYACA,TUNJA,Regionales 2015,Candidato|Financiador,2,20066667,1,2e6,1
Alcaldía,PARTIDO CONSERVADOR COLOMBIANO,Persona Natural,BOYACA,SOMONDOCO,Regionales 2015,Candidato|Financiador,5,1062e5,1,41e5,1
NA,NA,Persona Natural,BOYACA,TUNJA,Regionales 2015,Financiador,5,55459746,1,5e6,1
Alcaldía,CENTRO DEMOCRATICO - OPCION CIUDADANA,Persona Natural,BOYACA,SIACHOQUE,Regionales 2015,Candidato|Financiador,28,2624404406,1,19115500,1
Alcaldía,PARTIDO ALIANZA SOCIAL INDEPENDIENTE ASI,Persona Natural,BOYACA,VENTAQUEMADA,Regionales 2015,Candidato|Financiador,3,143033333,1,6495381,1
NA,NA,Persona Natural,BOYACA,GARAGOA,Regionales 2015,Financiador,5,54626240,1,3e6,1
NA,NA,Persona Natural,ATLANTICO,SOLEDAD,Regionales 2015,Financiador,2,1e7,1,3e6,1
Concejo,MOVIMIENTO AUTORIDADES INDIGENAS DE COLOMBIA AICO,Persona Natural,BOYACA,TUNJA,Regionales 2015,Candidato|Financiador,3,40266832,1,1172e3,1
NA,NA,Persona Natural,CESAR,SAN MARTIN,Regionales 2015,Financiador,7,5918808395,1,17665e3,1
Concejo,PARTIDO OPCION CIUDADANA,Persona Natural,SUCRE,GUARANDA,Regionales 2015,Candidato|Financiador,4,204e5,1,2e5,1
Concejo,PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U,Persona Natural,SUCRE,GUARANDA,Regionales 2015,Candidato|Financiador,4,17e6,1,24e5,1
Concejo,PARTIDO LIBERAL COLOMBIANO,Persona Natural,CAQUETA,SAN VICENTE DEL CAGUAN,Regionales 2015,Candidato|Financiador,2,511e5,1,1e5,1
Alcaldía,PARTIDO CONSERVADOR COLOMBIANO,Persona Natural,CAQUETA,PUERTO RICO,Regionales 2015,Candidato|Financiador,2,38277400,1,33648100,1
NA,NA,Persona Natural,BOGOTA D.C.,BOGOTA D.C.,Regionales 2015,Financiador,2,7955e3,1,1059665,1
Concejo,PARTIDO LIBERAL COLOMBIANO,Persona Natural,ARAUCA,SARAVENA,Regionales 2015,Candidato|Financiador,5,53610183,1,149100,1
Concejo,PARTIDO ALIANZA SOCIAL INDEPENDIENTE ASI,Persona Natural,ARAUCA,PUERTO RONDON,Regionales 2015,Candidato|Financiador,2,3086990,1,1288592,1
NA,NA,Persona Natural,ARAUCA,ARAUCA,Congreso 2018,Financiador,4,2136e4,3,13045647,2
NA,NA,Persona Natural,ARAUCA,ARAUCA,Regionales 2015,Financiador,6,79002500,1,6e5,1
NA,NA,Persona Natural,ARAUCA,ARAUCA,Regionales 2015,Financiador,4,6106050,1,1e7,1
NA,NA,Persona Natural,ARAUCA,ARAUCA,Regionales 2015,Financiador,2,30927689,1,6e6,1
NA,NA,Persona Natural,ARAUCA,ARAUCA,Regionales 2015,Financiador,16,283217500,1,15e5,1
Asamblea,PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U,Persona Natural,ARAUCA,ARAUCA,Regionales 2015,Candidato|Financiador,3,4625e4,1,3e6,1
NA,NA,Persona Natural,ARAUCA,ARAUCA,Regionales 2015,Financiador,4,23919999,2,4e6,2
NA,NA,Persona Natural,CASANARE,SACAMA,Regionales 2015,Financiador,4,4275e4,1,5e6,1
Concejo,PARTIDO LIBERAL COLOMBIANO,Persona Natural,CASANARE,SACAMA,Regionales 2015,Candidato|Financiador,3,1535e4,1,65e4,1
Concejo,PARTIDO ALIANZA VERDE,Persona Natural,ARAUCA,TAME,Regionales 2015,Candidato|Financiador,5,6805800,1,5e5,1
Concejo,PARTIDO CAMBIO RADICAL,Persona Natural,CORDOBA,TIERRALTA,Regionales 2015,Candidato|Financiador,2,62624503,1,1940800,1
Concejo,PARTIDO POLO DEMOCRATICO ALTERNATIVO,Persona Natural,CORDOBA,PUEBLO NUEVO,Regionales 2015,Candidato|Financiador,2,19266666,1,5e6,1
NA,NA,Persona Natural,CORDOBA,MONTERIA,Regionales 2015,Financiador,2,132257274,2,5e7,1
NA,NA,Persona Natural,CORDOBA,MONTELIBANO,Regionales 2015,Financiador,5,126150777,1,1e6,1
Asamblea,PARTIDO ALIANZA VERDE,Persona Natural,CESAR,VALLEDUPAR,Regionales 2015,Candidato|Financiador,10,6787e4,1,35e5,1
Concejo,PARTIDO ALIANZA VERDE,Persona Natural,CORDOBA,MONTERIA,Regionales 2015|Congreso 2018,Candidato|Financiador,3,188475093,2,19406600,2
NA,NA,Persona Natural,PUTUMAYO,MOCOA,Regionales 2015,Financiador,5,110750825,1,3e6,1
Concejo,PARTIDO LIBERAL COLOMBIANO,Persona Natural,PUTUMAYO,VILLAGARZON,Regionales 2015,Candidato|Financiador,2,1425e4,1,25e5,1
Asamblea,PARTIDO ALIANZA VERDE,Persona Natural,PUTUMAYO,MOCOA,Regionales 2015,Candidato|Financiador,15,1688577964,1,5e6,1
NA,NA,Persona Natural,PUTUMAYO,MOCOA,Regionales 2015,Financiador,4,186635539,1,4e7,1
NA,NA,Persona Natural,PUTUMAYO,PUERTO ASIS,Regionales 2015,Financiador,2,1562e4,1,1e7,1
Concejo,PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U,Persona Natural,PUTUMAYO,ORITO,Regionales 2015,Candidato|Financiador,5,23328e3,1,73e4,1
Concejo,MOVIMIENTO AUTORIDADES INDIGENAS DE COLOMBIA AICO,Persona Natural,PUTUMAYO,PUERTO ASIS,Regionales 2015,Candidato|Financiador,5,33864392,1,1e5,1
Concejo,PARTIDO OPCION CIUDADANA,Persona Natural,PUTUMAYO,PUERTO ASIS,Regionales 2015,Candidato|Financiador,3,17952088,1,15e5,1
Concejo,PARTIDO LIBERAL COLOMBIANO,Persona Natural,PUTUMAYO,VILLAGARZON,Regionales 2015,Candidato|Financiador,8,21964420,1,1152e3,1
Alcaldía,PARTIDO CAMBIO RADICAL,Persona Natural,BOYACA,TUNJA,Regionales 2015,Candidato|Financiador,14,242055030,1,5e6,1
NA,NA,Persona Natural,CASANARE,HATO COROZAL,Regionales 2015,Financiador,5,486e5,1,15e5,1
Concejo,PARTIDO LIBERAL COLOMBIANO,Persona Natural,CASANARE,HATO COROZAL,Regionales 2015,Candidato|Financiador,2,10398e3,1,14e4,1
Concejo,PARTIDO ALIANZA VERDE,Persona Natural,CASANARE,HATO COROZAL,Regionales 2015,Candidato|Financiador,2,108e5,2,18e4,1
Concejo,PARTIDO ALIANZA VERDE,Persona Natural,CASANARE,HATO COROZAL,Regionales 2015,Candidato|Financiador,2,156e5,1,35e4,1
NA,NA,Persona Natural,VALLE,CAICEDONIA,Regionales 2015,Financiador,7,235297018,1,1e4,1
NA,NA,Persona Natural,ANTIOQUIA,PUEBLORRICO,Regionales 2015,Financiador,9,139789550,1,72e5,1
Alcaldía,PARTIDO LIBERAL Y PARTIDO OPCION CIUDADANA,Persona Natural,ANTIOQUIA,PUEBLORRICO,Regionales 2015,Candidato|Financiador,3,51243325,1,9e6,1
NA,NA,Persona Natural,ANTIOQUIA,MEDELLIN,Regionales 2015,Financiador,19,326747590,1,92e5,1
NA,NA,Persona Natural,ANTIOQUIA,MEDELLIN,Regionales 2015,Financiador,2,63942949,1,25e5,1
NA,NA,Persona Natural,ANTIOQUIA,SAN VICENTE,Regionales 2015,Financiador,3,559e5,1,1e7,1
Asamblea,CENTRO DEMOCRATICO,Persona Natural,ANTIOQUIA,MEDELLIN,Regionales 2015,Candidato|Financiador,3,82634638,1,1e7,1
Alcaldía,PARTIDO ALIANZA VERDE,Persona Natural,ANTIOQUIA,YOLOMBO,Regionales 2015,Candidato|Financiador,9,152271107,2,25e6,1
Concejo,PARTIDO ALIANZA VERDE,Persona Natural,ANTIOQUIA,MEDELLIN,Regionales 2015,Candidato|Financiador,4,361e5,1,7e4,1
Concejo,RENOVACION,Persona Natural,ANTIOQUIA,ENVIGADO,Regionales 2015,Candidato|Financiador,4,50257575,1,6298453,1
NA,NA,Persona Natural,CALDAS,NEIRA,Regionales 2015,Financiador,5,49089312,1,2e6,1
Alcaldía,PARTIDO CAMBIO RADICAL,Persona Natural,ANTIOQUIA,MONTEBELLO,Regionales 2015,Candidato|Financiador,7,28874e3,1,20944e3,1
NA,NA,Persona Natural,ANTIOQUIA,MEDELLIN,Regionales 2015,Financiador,12,5478541354,2,2e7,2
Concejo,PARTIDO OPCION CIUDADANA,Persona Natural,ANTIOQUIA,MEDELLIN,Regionales 2015,Candidato|Financiador,10,301188e3,3,63e5,1
NA,NA,Persona Natural,ANTIOQUIA,ITUANGO,Regionales 2015,Financiador,7,87032761,1,4e6,1
Concejo,PARTIDO CAMBIO RADICAL,Persona Natural,QUINDIO,CIRCASIA,Regionales 2015,Candidato|Financiador,3,164e5,1,9e5,1
Concejo,PARTIDO CONSERVADOR COLOMBIANO,Persona Natural,ANTIOQUIA,BARBOSA,Regionales 2015,Candidato|Financiador,6,118121333,2,1922429,1
NA,NA,Persona Natural,ANTIOQUIA,MEDELLIN,Regionales 2015,Financiador,3,142877333,1,1e7,1
Concejo,PARTIDO OPCION CIUDADANA,Persona Natural,ANTIOQUIA,BELLO,Regionales 2015,Candidato|Financiador,8,45663166,1,7e6,1
Asamblea,PARTIDO ALIANZA SOCIAL INDEPENDIENTE ASI,Persona Natural,ANTIOQUIA,BARBOSA,Regionales 2015,Candidato|Financiador,2,35866800,1,5e5,1
Concejo,PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U,Persona Natural,VALLE,TULUA,Regionales 2015,Candidato|Financiador,3,297e5,1,17e4,1
Asamblea,PARTIDO CAMBIO RADICAL,Persona Natural,ANTIOQUIA,MEDELLIN,Regionales 2015,Candidato|Financiador,4,47799999,1,8648224,1
Alcaldía,PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U,Persona Natural,ANTIOQUIA,BARBOSA,Regionales 2015,Candidato|Financiador,6,70605e3,1,6257687,1
Concejo,MOVIMIENTO AUTORIDADES INDIGENAS DE COLOMBIA AICO,Persona Natural,ANTIOQUIA,BARBOSA,Regionales 2015,Candidato|Financiador,2,314e5,1,81300,1
Concejo,PARTIDO CONSERVADOR COLOMBIANO,Persona Natural,ANTIOQUIA,BARBOSA,Regionales 2015,Candidato|Financiador,2,489e5,1,394859,1
Concejo,PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U,Persona Natural,ANTIOQUIA,BARBOSA,Regionales 2015,Candidato|Financiador,2,44340756,1,6e5,1
NA,NA,Persona Natural,ANTIOQUIA,MEDELLIN,Regionales 2015,Financiador,8,341981380,4,31976e3,3
Concejo,PARTIDO LIBERAL COLOMBIANO,Persona Natural,ANTIOQUIA,SAN CARLOS,Regionales 2015,Candidato|Financiador,2,1467e4,1,2e5,1
NA,NA,Persona Natural,ANTIOQUIA,ARBOLETES,Regionales 2015,Financiador,12,120722088,1,2e7,1
Concejo,PARTIDO CONSERVADOR COLOMBIANO,Persona Natural,ANTIOQUIA,SAN CARLOS,Regionales 2015,Candidato|Financiador,3,314e5,1,8e5,1
Concejo,PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U,Persona Natural,ANTIOQUIA,SAN CARLOS,Regionales 2015,Candidato|Financiador,2,18644800,1,1e5,1
Concejo,PARTIDO OPCION CIUDADANA,Persona Natural,ANTIOQUIA,SAN CARLOS,Regionales 2015,Candidato|Financiador,2,53711280,2,7075e3,2
Concejo,PARTIDO CONSERVADOR COLOMBIANO,Persona Natural,ANTIOQUIA,SAN PEDRO,Regionales 2015,Candidato|Financiador,2,62091511,1,221800,1
Concejo,PARTIDO CONSERVADOR COLOMBIANO,Persona Natural,ANTIOQUIA,SAN PEDRO,Regionales 2015,Candidato|Financiador,5,37876880,1,201800,1
Alcaldía,PARTIDO LIBERAL COLOMBIANO,Persona Natural,ANTIOQUIA,SAN PEDRO,Regionales 2015,Candidato|Financiador,3,76859667,1,12e6,1
